batch_invoice_no,batch_invoice_date,batch_waybill_no,batch_waybill_date,device_id,meter_created_at,phase_type,sim_no,imei_no,whm_system_utility,last_meter_location,swh_delivery_time,current_meter_status,status,edf_vendor_manager_name,batch_supplier,whm_vendor_manager_name,date_of_dispatch_to_OEM_repair,date_of_receipt_of_meter_WH,date_of_receipt_of_refurbished,refurbished_meter_received_date,faulty_declared_date,s2s_faulty_declared_date,s2s_date_of_receipt_of_meter_WH,s2s_date_of_dispatch_to_OEM_repair,s2s_date_of_receipt_of_refurbished,s2s_refurbished_meter_received_date,reveived_date,vendor_dispatched_date,swh_inventory_status
110112150,26-Oct-18,361059289124,26-Oct-18,GP4448334,"14/09/2022 12:22:25 PM","1 Phase",8991597052141848798,863709024888622,SBPD,"VM SBPD",1663140946,"Open in VP warehouse","New Meter",,"Genus 3G",,,,,,,,,,,,30-Oct-18,2022-09-15,Outstock
110112150,26-Oct-18,361059289124,26-Oct-18,GP4448335,"14/09/2022 12:22:25 PM","1 Phase",8991597052141848907,863709024877484,SBPD,"VM SBPD",1663140946,"Open in VP warehouse","New Meter",,"Genus 3G",,,,,,,,,,,,30-Oct-18,2022-09-15,Outstock
110112150,26-Oct-18,361059289124,26-Oct-18,GP4448336,"14/09/2022 12:22:25 PM","1 Phase",8991597052141848750,863709024849558,SBPD,"VM SBPD",1663140946,"Open in VP warehouse","New Meter",,"Genus 3G",,,,,,,,,,,,30-Oct-18,2022-09-15,Outstock
110112150,26-Oct-18,361059289124,26-Oct-18,GP4448337,"14/09/2022 12:22:25 PM","1 Phase",8991597052141848758,863709024881973,SBPD,"VM SBPD",1663140946,"Open in VP warehouse","New Meter",,"Genus 3G",,,,,,,,,,,,30-Oct-18,2022-09-15,Outstock
110112150,26-Oct-18,361059289124,26-Oct-18,GP4448338,"14/09/2022 12:22:25 PM","1 Phase",8991597052141848900,863709024869390,SBPD,"VM SBPD",1663140946,"Open in VP warehouse","New Meter",,"Genus 3G",,,,,,,,,,,,30-Oct-18,2022-09-15,Outstock
110112150,26-Oct-18,361059289124,26-Oct-18,GP4448339,"14/09/2022 12:22:25 PM","1 Phase",8991597052141848781,863709024880819,SBPD,"VM SBPD",1663140946,"Open in VP warehouse","New Meter",,"Genus 3G",,,,,,,,,,,,30-Oct-18,2022-09-15,Outstock
110112150,26-Oct-18,361059289124,26-Oct-18,GP4448340,"14/09/2022 12:22:25 PM","1 Phase",8991597052141848780,863709024845796,SBPD,"VM SBPD",1663140946,"Open in VP warehouse","New Meter",,"Genus 3G",,,,,,,,,,,,30-Oct-18,2022-09-15,Outstock
110112150,26-Oct-18,361059289124,26-Oct-18,GP4448341,"14/09/2022 12:22:25 PM","1 Phase",8991597052141848712,863709024849806,SBPD,"VM SBPD",1663140946,"Open in VP warehouse","New Meter",,"Genus 3G",,,,,,,,,,,,30-Oct-18,2022-09-15,Outstock
110112150,26-Oct-18,361059289124,26-Oct-18,GP4448342,"14/09/2022 12:22:25 PM","1 Phase",8991597052141848788,863709024850218,SBPD,"VM SBPD",1663140946,"Open in VP warehouse","New Meter",,"Genus 3G",,,,,,,,,,,,30-Oct-18,2022-09-15,Outstock
110112150,26-Oct-18,361059289124,26-Oct-18,GP4448343,"14/09/2022 12:22:25 PM","1 Phase",8991597052141848710,863709024857270,SBPD,"VM SBPD",1663140946,"Open in VP warehouse","New Meter",,"Genus 3G",,,,,,,,,,,,30-Oct-18,2022-09-15,Outstock
110112150,26-Oct-18,361059289124,26-Oct-18,GP4448344,"14/09/2022 12:22:25 PM","1 Phase",8991597052141848713,863709024367221,SBPD,"VM SBPD",1663140946,"Open in VP warehouse","New Meter",,"Genus 3G",,,,,,,,,,,,30-Oct-18,2022-09-15,Outstock
110112150,26-Oct-18,361059289124,26-Oct-18,GP4448345,"14/09/2022 12:22:25 PM","1 Phase",8991597052141848706,863709024881502,SBPD,"VM SBPD",1663140946,"Open in VP warehouse","New Meter",,"Genus 3G",,,,,,,,,,,,30-Oct-18,2022-09-15,Outstock
110112150,26-Oct-18,361059289124,26-Oct-18,GP4448346,"14/09/2022 12:22:25 PM","1 Phase",8991597052141848789,863709024859680,SBPD,"VM SBPD",1663140946,"Open in VP warehouse","New Meter",,"Genus 3G",,,,,,,,,,,,30-Oct-18,2022-09-15,Outstock
110112150,26-Oct-18,361059289124,26-Oct-18,GP4448347,"14/09/2022 12:22:25 PM","1 Phase",8991597052141848784,863709024869457,SBPD,"VM SBPD",1663140946,"Open in VP warehouse","New Meter",,"Genus 3G",,,,,,,,,,,,30-Oct-18,2022-09-15,Outstock
110112150,26-Oct-18,361059289124,26-Oct-18,GP4448348,"14/09/2022 12:22:25 PM","1 Phase",8991597052141848790,863709024847701,SBPD,"VM SBPD",1663140946,"Open in VP warehouse","New Meter",,"Genus 3G",,,,,,,,,,,,30-Oct-18,2022-09-15,Outstock
110112150,26-Oct-18,361059289124,26-Oct-18,GP4448349,"14/09/2022 12:22:25 PM","1 Phase",8991597052141848782,863709024888853,SBPD,"VM SBPD",1663140946,"Open in VP warehouse","New Meter",,"Genus 3G",,,,,,,,,,,,30-Oct-18,2022-09-15,Outstock
110112150,26-Oct-18,361059289124,26-Oct-18,GP4448350,"14/09/2022 12:22:25 PM","1 Phase",8991597052141848785,863709024857007,SBPD,"VM SBPD",1663140946,"Open in VP warehouse","New Meter",,"Genus 3G",,,,,,,,,,,,30-Oct-18,2022-09-15,Outstock
110112150,26-Oct-18,361059289124,26-Oct-18,GP4448351,"14/09/2022 12:22:25 PM","1 Phase",8991597052141848783,863709024847339,SBPD,"VM SBPD",1663140946,"Open in VP warehouse","New Meter",,"Genus 3G",,,,,,,,,,,,30-Oct-18,2022-09-15,Outstock
110112150,26-Oct-18,361059289124,26-Oct-18,GP4448352,"14/09/2022 12:22:25 PM","1 Phase",8991597052141848774,863709024860431,SBPD,"VM SBPD",1663140946,"Open in VP warehouse","New Meter",,"Genus 3G",,,,,,,,,,,,30-Oct-18,2022-09-15,Outstock
110112150,26-Oct-18,361059289124,26-Oct-18,GP4448353,"14/09/2022 12:22:25 PM","1 Phase",8991597052141848791,863709024864086,SBPD,"VM SBPD",1663140946,"Open in VP warehouse","New Meter",,"Genus 3G",,,,,,,,,,,,30-Oct-18,2022-09-15,Outstock
110112150,26-Oct-18,361059289124,26-Oct-18,GP4448354,"14/09/2022 12:22:25 PM","1 Phase",8991597052141848775,863709024850333,SBPD,"VM SBPD",1663140946,"Open in VP warehouse","New Meter",,"Genus 3G",,,,,,,,,,,,30-Oct-18,2022-09-15,Outstock
110112150,26-Oct-18,361059289124,26-Oct-18,GP4448355,"14/09/2022 12:22:25 PM","1 Phase",8991597052141848773,863709024853337,SBPD,"VM SBPD",1663140946,"Open in VP warehouse","New Meter",,"Genus 3G",,,,,,,,,,,,30-Oct-18,2022-09-15,Outstock
110112150,26-Oct-18,361059289124,26-Oct-18,GP4448356,"14/09/2022 12:22:25 PM","1 Phase",8991597052141848793,863709024860621,SBPD,"VM SBPD",1663140946,"Open in VP warehouse","New Meter",,"Genus 3G",,,,,,,,,,,,30-Oct-18,2022-09-15,Outstock
110112150,26-Oct-18,361059289124,26-Oct-18,GP4448357,"14/09/2022 12:22:25 PM","1 Phase",8991597052141848792,863709024868889,SBPD,"VM SBPD",1663140946,"Open in VP warehouse","New Meter",,"Genus 3G",,,,,,,,,,,,30-Oct-18,2022-09-15,Outstock
110112150,26-Oct-18,361059289124,26-Oct-18,GP4448358,"14/09/2022 12:22:25 PM","1 Phase",8991597052141848700,863709024860779,SBPD,"VM SBPD",1663140946,"Open in VP warehouse","New Meter",,"Genus 3G",,,,,,,,,,,,30-Oct-18,2022-09-15,Outstock
110112150,26-Oct-18,361059289124,26-Oct-18,GP4448359,"14/09/2022 12:22:25 PM","1 Phase",8991597052141848702,863709024876114,SBPD,"VM SBPD",1663140946,"Open in VP warehouse","New Meter",,"Genus 3G",,,,,,,,,,,,30-Oct-18,2022-09-15,Outstock
110112150,26-Oct-18,361059289124,26-Oct-18,GP4448360,"14/09/2022 12:22:25 PM","1 Phase",8991597052141848703,863709024859797,SBPD,"VM SBPD",1663140946,"Open in VP warehouse","New Meter",,"Genus 3G",,,,,,,,,,,,30-Oct-18,2022-09-15,Outstock
110112150,26-Oct-18,361059289124,26-Oct-18,GP4448361,"14/09/2022 12:22:25 PM","1 Phase",8991597052141848711,863709024856702,SBPD,"VM SBPD",1663140946,"Open in VP warehouse","New Meter",,"Genus 3G",,,,,,,,,,,,30-Oct-18,2022-09-15,Outstock
110112150,26-Oct-18,361059289124,26-Oct-18,GP4448362,"14/09/2022 12:22:25 PM","1 Phase",8991597052141848715,863709024881809,SBPD,"VM SBPD",1663140946,"Open in VP warehouse","New Meter",,"Genus 3G",,,,,,,,,,,,30-Oct-18,2022-09-15,Outstock
110112150,26-Oct-18,361059289124,26-Oct-18,GP4448363,"14/09/2022 12:22:25 PM","1 Phase",8991597052141848718,863709024869028,SBPD,"VM SBPD",1663140946,"Open in VP warehouse","New Meter",,"Genus 3G",,,,,,,,,,,,30-Oct-18,2022-09-15,Outstock
110112150,26-Oct-18,361059289124,26-Oct-18,GP4448364,"14/09/2022 12:22:25 PM","1 Phase",8991597052141848754,863709024846729,SBPD,"VM SBPD",1663140946,"Open in VP warehouse","New Meter",,"Genus 3G",,,,,,,,,,,,30-Oct-18,2022-09-15,Outstock
110112150,26-Oct-18,361059289124,26-Oct-18,GP4448365,"14/09/2022 12:22:25 PM","1 Phase",8991597052141848745,863709024887269,SBPD,"VM SBPD",1663140946,"Open in VP warehouse","New Meter",,"Genus 3G",,,,,,,,,,,,30-Oct-18,2022-09-15,Outstock
110112150,26-Oct-18,361059289124,26-Oct-18,GP4448367,"14/09/2022 12:22:25 PM","1 Phase",8991597052141848881,863709024860399,SBPD,"VM SBPD",1663140946,"Open in VP warehouse","New Meter",,"Genus 3G",,,,,,,,,,,,30-Oct-18,2022-09-15,Outstock
110112150,26-Oct-18,361059289124,26-Oct-18,GP4448368,"14/09/2022 12:22:25 PM","1 Phase",8991597052141848882,863709024869671,SBPD,"VM SBPD",1663140946,"Open in VP warehouse","New Meter",,"Genus 3G",,,,,,,,,,,,30-Oct-18,2022-09-15,Outstock
110112150,26-Oct-18,361059289124,26-Oct-18,GP4448369,"14/09/2022 12:22:25 PM","1 Phase",8991597052141848908,863709024862684,SBPD,"VM SBPD",1663140946,"Open in VP warehouse","New Meter",,"Genus 3G",,,,,,,,,,,,30-Oct-18,2022-09-15,Outstock
110112150,26-Oct-18,361059289124,26-Oct-18,GP4448370,"14/09/2022 12:22:25 PM","1 Phase",8991597052141848731,863709024884068,SBPD,"VM SBPD",1663140946,"Open in VP warehouse","New Meter",,"Genus 3G",,,,,,,,,,,,30-Oct-18,2022-09-15,Outstock
110112150,26-Oct-18,361059289124,26-Oct-18,GP4448371,"14/09/2022 12:22:25 PM","1 Phase",8991597052141848732,863709024876387,SBPD,"VM SBPD",1663140946,"Open in VP warehouse","New Meter",,"Genus 3G",,,,,,,,,,,,30-Oct-18,2022-09-15,Outstock
110112150,26-Oct-18,361059289124,26-Oct-18,GP4448372,"14/09/2022 12:22:25 PM","1 Phase",8991597052141848904,863709024850564,SBPD,"VM SBPD",1663140946,"Open in VP warehouse","New Meter",,"Genus 3G",,,,,,,,,,,,30-Oct-18,2022-09-15,Outstock
110112150,26-Oct-18,361059289124,26-Oct-18,GP4448373,"14/09/2022 12:22:25 PM","1 Phase",8991597052141848733,863709024885305,SBPD,"VM SBPD",1663140946,"Open in VP warehouse","New Meter",,"Genus 3G",,,,,,,,,,,,30-Oct-18,2022-09-15,Outstock
110112150,26-Oct-18,361059289124,26-Oct-18,GP4448374,"14/09/2022 12:22:25 PM","1 Phase",8991597052141848734,863709024869168,SBPD,"VM SBPD",1663140946,"Open in VP warehouse","New Meter",,"Genus 3G",,,,,,,,,,,,30-Oct-18,2022-09-15,Outstock
110112150,26-Oct-18,361059289124,26-Oct-18,GP4448375,"14/09/2022 12:22:25 PM","1 Phase",8991597052141848735,863709024860423,SBPD,"VM SBPD",1663140946,"Open in VP warehouse","New Meter",,"Genus 3G",,,,,,,,,,,,30-Oct-18,2022-09-15,Outstock
110112150,26-Oct-18,361059289124,26-Oct-18,GP4448376,"14/09/2022 12:22:25 PM","1 Phase",8991597052141848749,863709024869648,SBPD,"VM SBPD",1663140946,"Open in VP warehouse","New Meter",,"Genus 3G",,,,,,,,,,,,30-Oct-18,2022-09-15,Outstock
110112150,26-Oct-18,361059289124,26-Oct-18,GP4448378,"14/09/2022 12:22:25 PM","1 Phase",8991597052141848744,863709024877534,SBPD,"VM SBPD",1663140946,"Open in VP warehouse","New Meter",,"Genus 3G",,,,,,,,,,,,30-Oct-18,2022-09-15,Outstock
110112150,26-Oct-18,361059289124,26-Oct-18,GP4448379,"14/09/2022 12:22:25 PM","1 Phase",8991597052141848903,863709024862833,SBPD,"VM SBPD",1663140946,"Open in VP warehouse","New Meter",,"Genus 3G",,,,,,,,,,,,30-Oct-18,2022-09-15,Outstock
110112150,26-Oct-18,361059289124,26-Oct-18,GP4448380,"14/09/2022 12:22:25 PM","1 Phase",8991757111092464506,#N/A,SBPD,"VM SBPD",1663140946,"Open in VP warehouse","New Meter",,"Genus 3G",,,,,,,,,,,,30-Oct-18,2022-09-15,Outstock
110112150,26-Oct-18,361059289124,26-Oct-18,GP4448381,"14/09/2022 12:22:25 PM","1 Phase",8991597052141848707,863709024881395,SBPD,"VM SBPD",1663140946,"Open in VP warehouse","New Meter",,"Genus 3G",,,,,,,,,,,,30-Oct-18,2022-09-15,Outstock
110112150,26-Oct-18,361059289124,26-Oct-18,GP4448382,"14/09/2022 12:22:25 PM","1 Phase",8991597052141848725,863709024848311,SBPD,"VM SBPD",1663140946,"Open in VP warehouse","New Meter",,"Genus 3G",,,,,,,,,,,,30-Oct-18,2022-09-15,Outstock
110112150,26-Oct-18,361059289124,26-Oct-18,GP4448383,"14/09/2022 12:22:25 PM","1 Phase",8991597052141848726,863709024846398,SBPD,"VM SBPD",1663140946,"Open in VP warehouse","New Meter",,"Genus 3G",,,,,,,,,,,,30-Oct-18,2022-09-15,Outstock
110112150,26-Oct-18,361059289124,26-Oct-18,GP4448385,"14/09/2022 12:22:25 PM","1 Phase",8991597052141848728,863709024854293,SBPD,"VM SBPD",1663140946,"Open in VP warehouse","New Meter",,"Genus 3G",,,,,,,,,,,,30-Oct-18,2022-09-15,Outstock
110112150,26-Oct-18,361059289124,26-Oct-18,GP4448386,"14/09/2022 12:22:25 PM","1 Phase",8991597052141848729,863709024849830,SBPD,"VM SBPD",1663140946,"Open in VP warehouse","New Meter",,"Genus 3G",,,,,,,,,,,,30-Oct-18,2022-09-15,Outstock
110112150,26-Oct-18,361059289124,26-Oct-18,GP4448387,"14/09/2022 12:22:25 PM","1 Phase",8991597052141848730,863709024861876,SBPD,"VM SBPD",1663140946,"Open in VP warehouse","New Meter",,"Genus 3G",,,,,,,,,,,,30-Oct-18,2022-09-15,Outstock
110112150,26-Oct-18,361059289124,26-Oct-18,GP4448388,"14/09/2022 12:22:25 PM","1 Phase",8991597052141848884,863709024848717,SBPD,"VM SBPD",1663140946,"Open in VP warehouse","New Meter",,"Genus 3G",,,,,,,,,,,,30-Oct-18,2022-09-15,Outstock
110112150,26-Oct-18,361059289124,26-Oct-18,GP4448389,"14/09/2022 12:22:25 PM","1 Phase",8991597052141848889,863709024883862,SBPD,"VM SBPD",1663140946,"Open in VP warehouse","New Meter",,"Genus 3G",,,,,,,,,,,,30-Oct-18,2022-09-15,Outstock
110112150,26-Oct-18,361059289124,26-Oct-18,GP4448391,"14/09/2022 12:22:25 PM","1 Phase",8991597052141848748,863709024849145,SBPD,"VM SBPD",1663140946,"Open in VP warehouse","New Meter",,"Genus 3G",,,,,,,,,,,,30-Oct-18,2022-09-15,Outstock
110112150,26-Oct-18,361059289124,26-Oct-18,GP4448392,"14/09/2022 12:22:25 PM","1 Phase",8991597052141848751,863709024884175,SBPD,"VM SBPD",1663140946,"Open in VP warehouse","New Meter",,"Genus 3G",,,,,,,,,,,,30-Oct-18,2022-09-15,Outstock
110112150,26-Oct-18,361059289124,26-Oct-18,GP4448393,"14/09/2022 12:22:25 PM","1 Phase",8991597052141848752,863709024848295,SBPD,"VM SBPD",1663140946,"Open in VP warehouse","New Meter",,"Genus 3G",,,,,,,,,,,,30-Oct-18,2022-09-15,Outstock
110112150,26-Oct-18,361059289124,26-Oct-18,GP4448394,"14/09/2022 12:22:25 PM","1 Phase",8991597052141848794,863709024869010,SBPD,"VM SBPD",1663140946,"Open in VP warehouse","New Meter",,"Genus 3G",,,,,,,,,,,,30-Oct-18,2022-09-15,Outstock
110112150,26-Oct-18,361059289124,26-Oct-18,GP4448395,"14/09/2022 12:22:25 PM","1 Phase",8991597052141848795,863709024882674,SBPD,"VM SBPD",1663140946,"Open in VP warehouse","New Meter",,"Genus 3G",,,,,,,,,,,,30-Oct-18,2022-09-15,Outstock
110112150,26-Oct-18,361059289124,26-Oct-18,GP4448396,"14/09/2022 12:22:25 PM","1 Phase",8991597052141848796,863709024845804,SBPD,"VM SBPD",1663140946,"Open in VP warehouse","New Meter",,"Genus 3G",,,,,,,,,,,,30-Oct-18,2022-09-15,Outstock
110112150,26-Oct-18,361059289124,26-Oct-18,GP4448397,"14/09/2022 12:22:25 PM","1 Phase",8991597052141848797,863709024850101,SBPD,"VM SBPD",1663140946,"Open in VP warehouse","New Meter",,"Genus 3G",,,,,,,,,,,,30-Oct-18,2022-09-15,Outstock
110112150,26-Oct-18,361059289124,26-Oct-18,GP4448398,"14/09/2022 12:22:25 PM","1 Phase",8991597052141848771,863709024850432,SBPD,"VM SBPD",1663140946,"Open in VP warehouse","New Meter",,"Genus 3G",,,,,,,,,,,,30-Oct-18,2022-09-15,Outstock
110112150,26-Oct-18,361059289124,26-Oct-18,GP4448399,"14/09/2022 12:22:25 PM","1 Phase",8991597052141848772,863709024845887,SBPD,"VM SBPD",1663140946,"Open in VP warehouse","New Meter",,"Genus 3G",,,,,,,,,,,,30-Oct-18,2022-09-15,Outstock
110112150,26-Oct-18,361059289124,26-Oct-18,GP4448400,"14/09/2022 12:22:25 PM","1 Phase",8991597052141848901,863709024852586,SBPD,"VM SBPD",1663140946,"Open in VP warehouse","New Meter",,"Genus 3G",,,,,,,,,,,,30-Oct-18,2022-09-15,Outstock
110112150,26-Oct-18,361059289124,26-Oct-18,GP4448401,"14/09/2022 12:22:25 PM","1 Phase",8991597052141848906,863709024881890,SBPD,"VM SBPD",1663140946,"Open in VP warehouse","New Meter",,"Genus 3G",,,,,,,,,,,,30-Oct-18,2022-09-15,Outstock
110112150,26-Oct-18,361059289124,26-Oct-18,GP4448402,"14/09/2022 12:22:25 PM","1 Phase",8991597052141848902,863709024860761,SBPD,"VM SBPD",1663140946,"Open in VP warehouse","New Meter",,"Genus 3G",,,,,,,,,,,,30-Oct-18,2022-09-15,Outstock
110112150,26-Oct-18,361059289124,26-Oct-18,GP4448403,"14/09/2022 12:22:25 PM","1 Phase",8991597052141848905,863709024854400,SBPD,"VM SBPD",1663140946,"Open in VP warehouse","New Meter",,"Genus 3G",,,,,,,,,,,,30-Oct-18,2022-09-15,Outstock
110112150,26-Oct-18,361059289124,26-Oct-18,GP4448404,"14/09/2022 12:22:25 PM","1 Phase",8991597052141848753,863709024845697,SBPD,"VM SBPD",1663140946,"Open in VP warehouse","New Meter",,"Genus 3G",,,,,,,,,,,,30-Oct-18,2022-09-15,Outstock
110112150,26-Oct-18,361059289124,26-Oct-18,GP4448405,"14/09/2022 12:22:25 PM","1 Phase",8991597052141848883,863709024883054,SBPD,"VM SBPD",1663140946,"Open in VP warehouse","New Meter",,"Genus 3G",,,,,,,,,,,,30-Oct-18,2022-09-15,Outstock
110112150,26-Oct-18,361059289124,26-Oct-18,GP4448406,"14/09/2022 12:22:25 PM","1 Phase",8991597052141848719,863709024850366,SBPD,"VM SBPD",1663140946,"Open in VP warehouse","New Meter",,"Genus 3G",,,,,,,,,,,,30-Oct-18,2022-09-15,Outstock
110112150,26-Oct-18,361059289124,26-Oct-18,GP4448407,"14/09/2022 12:22:25 PM","1 Phase",8991597052141848720,863709024881858,SBPD,"VM SBPD",1663140946,"Open in VP warehouse","New Meter",,"Genus 3G",,,,,,,,,,,,30-Oct-18,2022-09-15,Outstock
110112150,26-Oct-18,361059289124,26-Oct-18,GP4448408,"14/09/2022 12:22:25 PM","1 Phase",8991597052141848721,863709024870547,SBPD,"VM SBPD",1663140946,"Open in VP warehouse","New Meter",,"Genus 3G",,,,,,,,,,,,30-Oct-18,2022-09-15,Outstock
110112150,26-Oct-18,361059289124,26-Oct-18,GP4448409,"14/09/2022 12:22:25 PM","1 Phase",8991597052141848722,863709024882161,SBPD,"VM SBPD",1663140946,"Open in VP warehouse","New Meter",,"Genus 3G",,,,,,,,,,,,30-Oct-18,2022-09-15,Outstock
110112150,26-Oct-18,361059289124,26-Oct-18,GP4448410,"14/09/2022 12:22:25 PM","1 Phase",8991597052141848723,863709024855506,SBPD,"VM SBPD",1663140946,"Open in VP warehouse","New Meter",,"Genus 3G",,,,,,,,,,,,30-Oct-18,2022-09-15,Outstock
110112150,26-Oct-18,361059289124,26-Oct-18,GP4448411,"14/09/2022 12:22:25 PM","1 Phase",8991597052141848724,863709024849822,SBPD,"VM SBPD",1663140946,"Open in VP warehouse","New Meter",,"Genus 3G",,,,,,,,,,,,30-Oct-18,2022-09-15,Outstock
110112150,26-Oct-18,361059289124,26-Oct-18,GP4448412,"14/09/2022 12:22:25 PM","1 Phase",8991597052141848742,863709024876585,SBPD,"VM SBPD",1663140946,"Open in VP warehouse","New Meter",,"Genus 3G",,,,,,,,,,,,30-Oct-18,2022-09-15,Outstock
110112150,26-Oct-18,361059289124,26-Oct-18,GP4448413,"14/09/2022 12:22:25 PM","1 Phase",8991597052141848743,863709024863104,SBPD,"VM SBPD",1663140946,"Open in VP warehouse","New Meter",,"Genus 3G",,,,,,,,,,,,30-Oct-18,2022-09-15,Outstock
110112150,26-Oct-18,361059289124,26-Oct-18,GP4448414,"14/09/2022 12:22:25 PM","1 Phase",8991597052141848887,863709024870349,SBPD,"VM SBPD",1663140946,"Open in VP warehouse","New Meter",,"Genus 3G",,,,,,,,,,,,30-Oct-18,2022-09-15,Outstock
110112150,26-Oct-18,361059289124,26-Oct-18,GP4448416,"14/09/2022 12:22:25 PM","1 Phase",8991597052141848802,863709024850390,SBPD,"VM SBPD",1663140946,"Open in VP warehouse","New Meter",,"Genus 3G",,,,,,,,,,,,30-Oct-18,2022-09-15,Outstock
110112150,26-Oct-18,361059289124,26-Oct-18,GP4448418,"14/09/2022 12:22:25 PM","1 Phase",8991597052141848776,863709024851604,SBPD,"VM SBPD",1663140946,"Open in VP warehouse","New Meter",,"Genus 3G",,,,,,,,,,,,30-Oct-18,2022-09-15,Outstock
110112150,26-Oct-18,361059289124,26-Oct-18,GP4448419,"14/09/2022 12:22:25 PM","1 Phase",8991597052141848777,863709024866867,SBPD,"VM SBPD",1663140946,"Open in VP warehouse","New Meter",,"Genus 3G",,,,,,,,,,,,30-Oct-18,2022-09-15,Outstock
110112150,26-Oct-18,361059289124,26-Oct-18,GP4448420,"14/09/2022 12:22:25 PM","1 Phase",8991597052141848786,863709024848873,SBPD,"VM SBPD",1663140946,"Open in VP warehouse","New Meter",,"Genus 3G",,,,,,,,,,,,30-Oct-18,2022-09-15,Outstock
110112150,26-Oct-18,361059289124,26-Oct-18,GP4448421,"14/09/2022 12:22:25 PM","1 Phase",8991597052141848787,863709024884084,SBPD,"VM SBPD",1663140946,"Open in VP warehouse","New Meter",,"Genus 3G",,,,,,,,,,,,30-Oct-18,2022-09-15,Outstock
110112150,26-Oct-18,361059289124,26-Oct-18,GP4448422,"14/09/2022 12:22:25 PM","1 Phase",8991597052141848779,863709024870380,SBPD,"VM SBPD",1663140946,"Open in VP warehouse","New Meter",,"Genus 3G",,,,,,,,,,,,30-Oct-18,2022-09-15,Outstock
110112150,26-Oct-18,361059289124,26-Oct-18,GP4448423,"14/09/2022 12:22:25 PM","1 Phase",8991597052141848778,863709024870331,SBPD,"VM SBPD",1663140946,"Open in VP warehouse","New Meter",,"Genus 3G",,,,,,,,,,,,30-Oct-18,2022-09-15,Outstock
110112150,26-Oct-18,361059289124,26-Oct-18,GP4448424,"14/09/2022 12:22:25 PM","1 Phase",8991597052141848736,863709024849079,SBPD,"VM SBPD",1663140946,"Open in VP warehouse","New Meter",,"Genus 3G",,,,,,,,,,,,30-Oct-18,2022-09-15,Outstock
110112150,26-Oct-18,361059289124,26-Oct-18,GP4448425,"14/09/2022 12:22:25 PM","1 Phase",8991597052141848737,863709024883813,SBPD,"VM SBPD",1663140946,"Open in VP warehouse","New Meter",,"Genus 3G",,,,,,,,,,,,30-Oct-18,2022-09-15,Outstock
110112150,26-Oct-18,361059289124,26-Oct-18,GP4448426,"14/09/2022 12:22:25 PM","1 Phase",8991597052141848738,863709024862635,SBPD,"VM SBPD",1663140946,"Open in VP warehouse","New Meter",,"Genus 3G",,,,,,,,,,,,30-Oct-18,2022-09-15,Outstock
110112150,26-Oct-18,361059289124,26-Oct-18,GP4448427,"14/09/2022 12:22:25 PM","1 Phase",8991597052141848739,863709024861884,SBPD,"VM SBPD",1663140946,"Open in VP warehouse","New Meter",,"Genus 3G",,,,,,,,,,,,30-Oct-18,2022-09-15,Outstock
110112150,26-Oct-18,361059289124,26-Oct-18,GP4448428,"14/09/2022 12:22:25 PM","1 Phase",8991597052141848740,863709024862759,SBPD,"VM SBPD",1663140946,"Open in VP warehouse","New Meter",,"Genus 3G",,,,,,,,,,,,30-Oct-18,2022-09-15,Outstock
110112150,26-Oct-18,361059289124,26-Oct-18,GP4448429,"14/09/2022 12:22:25 PM","1 Phase",8991597052141848741,863709024887624,SBPD,"VM SBPD",1663140946,"Open in VP warehouse","New Meter",,"Genus 3G",,,,,,,,,,,,30-Oct-18,2022-09-15,Outstock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001001,"14/09/2022 12:22:25 PM","1 Phase",8991856050706004604,866545055721903,SBPD,"VM SBPD",1663140946,"Open in VP warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,2022-09-15,Outstock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001002,"14/09/2022 12:22:25 PM","1 Phase",8991856050706004859,866545055723412,SBPD,"VM SBPD",1663140946,"Open in VP warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,2022-09-15,Outstock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001003,"14/09/2022 12:22:25 PM","1 Phase",8991856050706004853,866545055710021,SBPD,"VM SBPD",1663140946,"Open in VP warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,2022-09-15,Outstock
